period,tranDur,radE,earthFlux,eqTemp,effTemp,radS,actual_label,predicted_label,confidence_positive,confidence_negative
0.014207,0.198800,0.058625,0.016014,0.176200,0.058680,0.093000,1.000000,1.000000,0.552217,0.447783
0.348619,0.035670,0.002400,0.000097,0.025300,0.591100,0.091400,0.000000,0.000000,0.404986,0.595014
0.000541,0.023840,0.002040,2.490905,0.320400,0.711800,0.148900,0.000000,0.000000,0.058427,0.941573
0.033379,0.326100,0.190038,0.018781,0.183400,0.062740,0.215000,0.000000,1.000000,0.865258,0.134742
0.028371,0.210200,0.131836,0.002720,0.113100,0.053010,0.120000,1.000000,1.000000,0.957630,0.042370
0.001333,0.060325,0.027040,0.162750,0.161800,0.599500,0.087800,0.000000,0.000000,0.014125,0.985875
0.005615,0.037294,1.192790,6.663118,0.409700,0.428900,3.569500,0.000000,0.000000,0.049517,0.950483
0.006625,0.023580,0.000900,0.011118,0.082800,0.521100,0.083200,1.000000,1.000000,0.874206,0.125794
0.167100,0.540047,0.027397,0.000738,0.074744,0.058537,0.109271,1.000000,1.000000,0.946564,0.053436
0.052123,0.386300,0.193512,0.018239,0.182000,0.085320,0.206000,1.000000,1.000000,0.753502,0.246498
0.000342,0.011554,0.001720,0.399116,0.202300,0.501600,0.074700,1.000000,0.000000,0.281124,0.718876
0.170866,0.169895,0.024400,0.000533,0.038700,0.598900,0.132400,0.000000,0.000000,0.297189,0.702811
0.013667,0.196700,0.154370,0.013102,0.167600,0.057904,0.102000,1.000000,1.000000,0.893754,0.106246
0.017063,0.135900,0.101999,0.002358,0.109100,0.049740,0.090000,1.000000,1.000000,0.911636,0.088364
0.039349,0.418900,0.143155,0.010518,0.158600,0.062000,0.161000,1.000000,1.000000,0.945766,0.054234
0.004848,0.008740,0.001510,0.004685,0.066700,0.413700,0.064700,1.000000,1.000000,0.924873,0.075127
0.010381,0.027150,0.002180,0.004837,0.067200,0.509500,0.078000,1.000000,1.000000,0.933771,0.066229
0.003045,0.110593,0.231930,1.484939,0.281600,0.819900,0.316300,0.000000,0.000000,0.020205,0.979795
0.061491,0.096270,0.004570,0.000258,0.032300,0.479600,0.059800,0.000000,1.000000,0.804979,0.195021
0.009088,0.027597,0.001370,0.022470,0.098700,0.607800,0.111900,0.000000,1.000000,0.903901,0.096099
0.005431,0.024690,0.000660,0.013710,0.087300,0.537400,0.072100,1.000000,1.000000,0.734412,0.265588
0.037220,0.230600,0.128025,0.002575,0.111600,0.058060,0.098000,1.000000,1.000000,0.940153,0.059847
0.210763,0.212400,0.116504,0.000316,0.066000,0.075770,0.246000,1.000000,1.000000,0.658887,0.341113
0.055181,0.097910,0.002370,0.001879,0.053100,0.630600,0.107600,1.000000,1.000000,0.878220,0.121780
0.000654,0.016300,0.022950,0.100407,0.143700,0.455000,0.066000,1.000000,0.000000,0.111973,0.888027
0.006029,0.015821,0.002850,0.005004,0.067800,0.453700,0.067200,1.000000,1.000000,0.940012,0.059988
0.022248,0.041483,0.002720,0.003258,0.060900,0.562900,0.094300,1.000000,1.000000,0.941812,0.058188
0.209941,0.029700,0.014360,0.004243,0.065100,0.512500,0.669000,0.000000,1.000000,0.528533,0.471467
0.003583,0.015230,0.001640,0.030274,0.106400,0.544800,0.087200,1.000000,1.000000,0.820238,0.179762
0.004819,0.062625,0.051320,0.152901,0.159500,0.631300,0.193500,0.000000,0.000000,0.034459,0.965541
0.005055,0.064823,0.049710,0.049444,0.213869,0.049963,0.101489,1.000000,0.000000,0.457837,0.542163
0.006729,0.022770,0.001030,0.018466,0.094000,0.582300,0.091900,1.000000,1.000000,0.751447,0.248553
0.021664,0.425800,0.144558,0.196588,0.329800,0.093940,0.192000,1.000000,0.000000,0.474679,0.525321
0.001542,0.048691,0.115490,1.232099,0.268900,0.763100,0.193700,0.000000,0.000000,0.010893,0.989107
0.001587,0.077489,0.041520,0.107086,0.146000,0.586300,0.082100,0.000000,0.000000,0.010011,0.989989
0.033463,0.362500,0.121727,0.007113,0.143800,0.055010,0.191000,1.000000,1.000000,0.956197,0.043803
0.004446,0.025580,0.036150,0.026542,0.103000,0.561500,0.089300,0.000000,0.000000,0.050937,0.949063
0.007869,0.037390,0.001730,0.072244,0.132300,0.673800,0.169200,1.000000,1.000000,0.620939,0.379061
0.020303,0.045038,0.002160,0.003712,0.063000,0.578800,0.084800,1.000000,1.000000,0.874939,0.125061
0.113563,0.604700,0.129372,0.014937,0.173100,0.063140,0.214000,0.000000,1.000000,0.820278,0.179722
0.001752,0.030255,0.000790,0.137236,0.155200,0.577900,0.099000,0.000000,0.000000,0.218997,0.781003
0.007888,0.164165,0.164131,0.031710,0.191390,0.055680,0.102805,1.000000,1.000000,0.771412,0.228588
0.007064,0.013867,0.002370,0.008276,0.076900,0.507600,0.079900,1.000000,1.000000,0.906177,0.093823
0.018752,0.279800,0.140349,0.012055,0.164100,0.054100,0.150000,1.000000,1.000000,0.881605,0.118395
0.038426,0.202200,0.127873,0.004539,0.128500,0.070320,0.166000,1.000000,1.000000,0.885687,0.114313
0.427306,0.559100,0.040382,0.000103,0.049900,0.052470,0.083000,1.000000,1.000000,0.923293,0.076707
0.282343,0.039560,0.002350,0.000631,0.040400,0.709200,0.152500,1.000000,0.000000,0.228776,0.771224
0.051409,0.226500,0.082980,0.002074,0.105700,0.062824,0.107000,1.000000,1.000000,0.831338,0.168662
0.113298,0.447501,0.034135,0.001007,0.080795,0.056240,0.105700,1.000000,1.000000,0.916456,0.083544
0.057311,0.169300,0.118502,0.000603,0.077600,0.055521,0.107000,1.000000,1.000000,0.962712,0.037288
0.388048,0.034560,0.003000,0.000471,0.037600,0.577900,0.246000,1.000000,1.000000,0.622848,0.377152
0.013822,0.243500,0.176176,0.073144,0.257600,0.076620,0.194000,1.000000,1.000000,0.829327,0.170673
0.371176,0.082000,0.004070,0.003264,0.061000,0.903000,0.321800,0.000000,0.000000,0.182941,0.817059
0.085517,0.093310,0.003040,0.001275,0.048200,0.559200,0.145100,1.000000,1.000000,0.945707,0.054293
0.011320,0.048222,0.059230,0.017569,0.092800,0.615300,0.112700,0.000000,0.000000,0.046184,0.953816
0.019664,0.163700,0.132267,0.001893,0.103300,0.046870,0.074000,1.000000,1.000000,0.931754,0.068246
0.017512,0.056780,0.052640,0.601416,0.224600,0.402900,2.088800,0.000000,0.000000,0.127059,0.872941
0.002184,0.042703,4.633660,216.968572,0.979100,0.319800,16.272500,0.000000,0.000000,0.032809,0.967191
0.003126,0.022163,0.110580,0.448176,0.208700,0.613700,0.285200,0.000000,0.000000,0.053622,0.946378
0.001062,0.032110,0.018700,0.195871,0.169600,0.585300,0.086800,0.000000,0.000000,0.027985,0.972015
0.020916,0.363400,0.142961,0.101481,0.279600,0.055510,0.162000,0.000000,1.000000,0.750002,0.249998
0.118142,0.556494,0.069725,0.002756,0.103922,0.056090,0.178598,1.000000,1.000000,0.883583,0.116417
0.194835,0.466633,0.035483,0.000112,0.046695,0.043620,0.073379,1.000000,1.000000,0.951574,0.048426
0.026756,0.322773,0.163355,0.013602,0.154888,0.067830,0.134415,1.000000,1.000000,0.925199,0.074801
0.147092,0.362782,0.065472,0.000333,0.061269,0.048880,0.088021,1.000000,1.000000,0.880281,0.119719
0.005441,0.021190,0.000970,0.014944,0.089200,0.551900,0.076200,1.000000,1.000000,0.868192,0.131808
0.002642,0.017600,0.003560,0.463669,0.210400,0.519500,0.293500,1.000000,0.000000,0.364592,0.635408
0.035676,0.073810,0.003020,0.004796,0.067100,0.615700,0.133000,1.000000,1.000000,0.924219,0.075781
0.021271,0.238600,0.136834,0.007891,0.147600,0.054832,0.108000,1.000000,1.000000,0.902006,0.097994
0.000856,0.036436,0.072820,0.867428,0.246400,0.667900,0.132600,0.000000,0.000000,0.010576,0.989424
0.396349,0.026850,0.002390,0.000173,0.029300,0.649500,0.116800,0.000000,0.000000,0.357178,0.642822
0.001489,0.018820,0.002500,0.152419,0.159400,0.578000,0.100000,0.000000,1.000000,0.556612,0.443388
0.000794,0.008244,0.001140,0.160085,0.161400,0.507700,0.082500,0.000000,1.000000,0.503099,0.496901
0.357589,0.033670,0.003530,0.000738,0.042000,0.743500,0.187600,1.000000,0.000000,0.132932,0.867068
0.018354,0.163300,0.057988,0.068095,0.253000,0.097580,0.327000,0.000000,0.000000,0.403060,0.596940
0.002529,0.018827,0.025800,0.039583,0.113700,0.546500,0.076600,0.000000,0.000000,0.237128,0.762872
0.011325,0.021260,0.001260,0.004878,0.067400,0.533400,0.072700,1.000000,1.000000,0.748586,0.251414
0.199311,0.064300,0.001640,0.000142,0.027800,0.566200,0.078900,0.000000,1.000000,0.630404,0.369596
0.135572,0.099400,0.000830,0.000877,0.043900,0.607000,0.127700,0.000000,1.000000,0.558062,0.441938
0.019160,0.140500,0.108261,0.003395,0.119500,0.056230,0.209000,0.000000,1.000000,0.766375,0.233625
0.031653,0.349773,0.156677,0.011539,0.148650,0.064635,0.125477,1.000000,1.000000,0.924521,0.075479
0.151864,0.085770,0.002410,0.000243,0.031800,0.571300,0.089300,1.000000,1.000000,0.782476,0.217524
0.256456,0.353500,0.009440,0.000022,0.017500,0.407000,0.064600,0.000000,0.000000,0.384672,0.615328
0.041320,0.135400,0.037378,0.000763,0.082300,0.056576,0.053000,1.000000,1.000000,0.901943,0.098057
0.015874,0.151000,0.010908,0.004666,0.129400,0.050280,0.081000,0.000000,1.000000,0.905890,0.094110
0.004607,0.041760,0.000900,0.019238,0.095000,0.552900,0.077500,0.000000,1.000000,0.718083,0.281917
0.324297,0.441900,0.026538,0.000099,0.049300,0.052710,0.083000,1.000000,1.000000,0.962913,0.037087
0.004945,0.034648,0.019430,0.006656,0.072800,0.442800,0.070100,0.000000,0.000000,0.160741,0.839259
0.000775,0.018764,0.035530,0.297407,0.188300,0.586100,0.086500,0.000000,0.000000,0.014784,0.985216
0.046087,0.428300,0.203715,0.021975,0.190700,0.080970,0.172000,1.000000,1.000000,0.863268,0.136732
0.045117,0.448000,0.028940,0.009217,0.153500,0.057850,0.135000,1.000000,1.000000,0.854414,0.145586
0.082066,0.378500,0.046173,0.034515,0.213500,0.060610,0.138000,1.000000,0.000000,0.446691,0.553309
0.018719,0.147500,0.024073,0.001671,0.100100,0.042010,0.075000,1.000000,1.000000,0.854061,0.145939
0.007258,0.057297,0.005530,0.014130,0.088000,0.563800,0.092000,1.000000,1.000000,0.714524,0.285476
0.011330,0.107300,0.021689,0.009260,0.153600,0.058838,0.210000,0.000000,1.000000,0.693904,0.306096
0.028655,0.085800,0.001450,0.004437,0.065800,0.626800,0.110000,1.000000,1.000000,0.833658,0.166342
0.012946,0.095680,0.001130,0.008034,0.076400,0.605800,0.086700,1.000000,0.000000,0.491683,0.508317
0.049874,0.013510,0.001500,0.000426,0.036600,0.497900,0.062900,0.000000,1.000000,0.786244,0.213756
0.026722,0.243300,0.136986,0.004992,0.131600,0.055490,0.106000,1.000000,1.000000,0.938056,0.061944
0.006080,0.071228,0.002320,0.036077,0.111100,0.546000,0.134600,1.000000,1.000000,0.920571,0.079429
0.003117,0.030694,0.088510,0.272512,0.184200,0.633800,0.204600,0.000000,0.000000,0.023952,0.976048
0.043474,0.468400,0.107530,0.007860,0.147500,0.056180,0.179000,1.000000,1.000000,0.949112,0.050888
0.014425,0.037540,0.001680,0.008428,0.077300,0.546700,0.115200,1.000000,1.000000,0.945464,0.054536
0.032637,0.197700,0.133617,0.003287,0.118600,0.060161,0.142000,1.000000,1.000000,0.919731,0.080269
0.008653,0.012730,0.000850,0.001395,0.049300,0.392900,0.055000,0.000000,1.000000,0.890125,0.109875
0.000567,0.027900,0.000640,1.365659,0.275500,0.613000,0.139300,0.000000,0.000000,0.055955,0.944045
0.003389,0.024475,0.010720,0.051130,0.121200,0.578000,0.100000,0.000000,0.000000,0.303101,0.696899
0.037725,0.209900,0.130104,0.002778,0.113700,0.061700,0.138000,1.000000,1.000000,0.904326,0.095674
0.001666,0.018946,0.097270,1.142449,0.263600,0.626100,0.278900,0.000000,0.000000,0.025453,0.974547
0.244383,0.558990,0.051713,0.000458,0.066364,0.061510,0.103824,1.000000,1.000000,0.888950,0.111050
0.014204,0.038980,0.001900,0.003110,0.060200,0.535000,0.067800,1.000000,1.000000,0.758670,0.241330
0.067669,0.095560,0.003390,0.001424,0.049500,0.612700,0.108000,1.000000,1.000000,0.910828,0.089172
0.034748,0.305400,0.162878,0.040482,0.222200,0.065720,0.165000,1.000000,1.000000,0.904705,0.095295
0.005894,0.012737,0.011160,0.018503,0.094000,0.571300,0.089300,1.000000,1.000000,0.735794,0.264206
0.162017,0.279200,0.023810,0.000281,0.064100,0.050710,0.078000,1.000000,1.000000,0.937028,0.062972
0.245019,0.085600,0.001980,0.000217,0.031000,0.616700,0.101000,0.000000,0.000000,0.277529,0.722471
0.039664,0.202500,0.059998,0.003765,0.122700,0.065652,0.190000,0.000000,1.000000,0.685405,0.314595
0.219931,0.048180,0.002300,0.000143,0.027900,0.555700,0.091200,1.000000,1.000000,0.567649,0.432351
0.025193,0.046200,0.001950,0.001634,0.051300,0.500900,0.084000,1.000000,1.000000,0.903917,0.096083
0.008590,0.084710,0.020800,0.014302,0.088200,0.602400,0.090000,0.000000,0.000000,0.102828,0.897172
0.007725,0.020420,0.001710,0.002691,0.058100,0.424500,0.063700,1.000000,1.000000,0.915496,0.084504
0.021930,0.458600,0.227769,0.318835,0.372200,0.070098,0.295000,0.000000,0.000000,0.197840,0.802160
0.001737,0.024064,0.033460,0.089196,0.139500,0.580500,0.079100,0.000000,0.000000,0.020385,0.979615
0.087615,0.330100,0.118070,0.001922,0.103700,0.066140,0.183000,1.000000,1.000000,0.906495,0.093505
0.009972,0.014250,0.001260,0.003653,0.062700,0.481000,0.069600,1.000000,1.000000,0.883033,0.116967
0.000541,0.027481,0.125640,1.226651,0.267900,0.509600,0.178200,0.000000,0.000000,0.045085,0.954915
0.007649,0.065694,0.053400,0.028783,0.105000,0.638700,0.107600,0.000000,0.000000,0.016704,0.983296
0.000705,0.017720,0.001040,0.348165,0.196000,0.583800,0.089700,0.000000,0.000000,0.164872,0.835128
0.046144,0.186133,0.141038,0.001881,0.094454,0.054170,0.083106,1.000000,1.000000,0.963206,0.036794
0.384356,0.038720,0.003030,0.000100,0.025500,0.590300,0.099400,0.000000,0.000000,0.462607,0.537393
0.499473,0.122480,0.003710,0.000031,0.019100,0.525100,0.081700,1.000000,1.000000,0.623394,0.376606
0.184263,0.119400,0.002570,0.000493,0.038000,0.611500,0.129100,1.000000,1.000000,0.780835,0.219165
0.001595,0.019604,0.011300,0.132942,0.153900,0.593400,0.089300,1.000000,0.000000,0.373323,0.626677
0.000567,0.017499,0.001420,0.720906,0.234800,0.610600,0.098200,0.000000,0.000000,0.143304,0.856696
0.006994,0.212695,0.101150,0.156911,0.160500,0.656500,0.246700,0.000000,0.000000,0.042851,0.957149
0.015641,0.064524,0.077180,0.016973,0.092100,0.651700,0.137400,0.000000,0.000000,0.036122,0.963878
0.034129,0.260000,0.145305,0.003513,0.120600,0.056910,0.113000,1.000000,1.000000,0.951173,0.048827
0.001089,0.027430,0.000750,0.123596,0.151100,0.508700,0.088100,0.000000,0.000000,0.128999,0.871001
0.036166,0.271100,0.140162,0.017467,0.180100,0.081430,0.185000,1.000000,1.000000,0.797187,0.202813
0.002791,0.006871,0.000990,0.010474,0.081600,0.435300,0.060300,1.000000,1.000000,0.845885,0.154115
0.003175,0.109880,0.009320,0.066765,0.129600,0.599900,0.099600,0.000000,0.000000,0.110967,0.889033
0.015446,0.045963,0.052930,0.005704,0.070100,0.583800,0.089700,0.000000,0.000000,0.049297,0.950703
0.008391,0.011930,0.001100,0.016989,0.092100,0.589200,0.093500,0.000000,1.000000,0.727500,0.272500
0.001369,0.016235,0.001840,0.610826,0.225500,0.656100,0.158400,0.000000,0.000000,0.121159,0.878841
0.035776,0.277900,0.153215,0.006658,0.141500,0.063550,0.161000,1.000000,1.000000,0.884971,0.115029
0.150868,0.212503,0.020906,0.000036,0.035059,0.035700,0.047184,1.000000,1.000000,0.946606,0.053394
0.237266,0.087400,0.001230,0.000189,0.029900,0.578600,0.100700,0.000000,0.000000,0.450527,0.549473
0.009071,0.026903,0.002940,0.010961,0.082500,0.567200,0.092900,1.000000,1.000000,0.925997,0.074003
0.006628,0.061528,0.082030,0.049641,0.120400,0.631600,0.133300,0.000000,0.000000,0.022222,0.977778
0.001372,0.129010,0.004910,0.801636,0.241300,0.704500,0.160400,1.000000,0.000000,0.034012,0.965988
0.493306,0.054250,0.001080,0.000012,0.014900,0.455800,0.054800,1.000000,0.000000,0.306156,0.693844
0.354633,0.022270,0.000900,0.000013,0.015200,0.420600,0.053500,0.000000,0.000000,0.184154,0.815846
0.018983,0.063030,0.000720,0.005915,0.070700,0.596200,0.103500,1.000000,1.000000,0.807588,0.192412
0.092152,0.348700,0.024748,0.001387,0.095600,0.059400,0.106000,1.000000,1.000000,0.943693,0.056307
0.003653,0.015132,0.000890,0.025033,0.101500,0.521300,0.083100,0.000000,1.000000,0.811122,0.188878
0.021805,0.034097,0.002600,0.002048,0.054300,0.548100,0.070800,1.000000,1.000000,0.836694,0.163306
0.053913,0.440504,0.004250,0.005585,0.069700,0.608500,0.202000,0.000000,1.000000,0.525914,0.474086
0.023477,0.067350,0.001340,0.007005,0.073800,0.638400,0.112100,1.000000,1.000000,0.818523,0.181477
0.359102,0.169490,0.028760,0.000167,0.029000,0.635500,0.110800,0.000000,0.000000,0.105010,0.894990
0.033015,0.210600,0.117342,0.004264,0.126500,0.063119,0.153000,1.000000,1.000000,0.890322,0.109678
0.031569,0.026364,0.011180,0.002583,0.057500,0.565400,0.099800,1.000000,1.000000,0.786908,0.213092
0.003042,0.014340,0.000710,0.046554,0.118400,0.580200,0.085700,1.000000,1.000000,0.623655,0.376345
0.080388,0.148700,0.022560,0.000421,0.070900,0.050020,0.078000,1.000000,1.000000,0.957278,0.042722
0.052478,0.313800,0.085336,0.002394,0.109500,0.056470,0.110000,1.000000,1.000000,0.879159,0.120841
0.066643,0.023850,0.002990,0.001217,0.047600,0.575100,0.116400,1.000000,1.000000,0.926705,0.073295
0.005652,0.020620,0.001050,0.012710,0.085600,0.515900,0.080000,1.000000,1.000000,0.893394,0.106606
0.077395,0.052600,0.006160,0.004124,0.064600,0.515800,0.299500,0.000000,1.000000,0.744978,0.255022
0.253375,0.228890,0.019250,0.002241,0.055500,0.517700,0.594900,1.000000,0.000000,0.306770,0.693230
0.011495,0.076020,0.001530,0.035179,0.110500,0.603300,0.178800,1.000000,1.000000,0.716451,0.283549
0.004446,0.023816,0.001940,0.030260,0.106300,0.591800,0.086500,1.000000,1.000000,0.650657,0.349343
0.116332,0.508100,0.102640,0.001270,0.093500,0.052877,0.173000,1.000000,1.000000,0.904635,0.095365
0.004887,0.011270,0.001200,0.038931,0.113300,0.615200,0.100900,1.000000,1.000000,0.536606,0.463394
0.001808,0.026370,0.005290,0.260624,0.182200,0.516400,0.177900,0.000000,0.000000,0.444698,0.555302
0.034411,0.266900,0.048957,0.003413,0.119700,0.052440,0.094000,1.000000,1.000000,0.910091,0.089909
0.651074,0.056030,0.001550,0.000071,0.023400,0.569600,0.126100,1.000000,1.000000,0.620550,0.379450
0.003792,0.035521,0.047490,0.024031,0.100400,0.562200,0.072300,0.000000,0.000000,0.029966,0.970034
0.049539,0.022380,0.020520,0.000852,0.043600,0.568300,0.074700,0.000000,0.000000,0.352747,0.647253
0.022922,0.082000,0.001330,0.005170,0.068400,0.589700,0.108100,1.000000,1.000000,0.884387,0.115613
0.013251,0.049960,0.001980,0.012332,0.085000,0.585000,0.121700,1.000000,1.000000,0.934779,0.065221
0.013015,0.036130,0.001360,0.002260,0.055600,0.479400,0.064300,1.000000,1.000000,0.829781,0.170219
0.038267,0.206058,0.024536,0.000811,0.076539,0.041750,0.071631,1.000000,1.000000,0.962733,0.037267
0.030108,0.172300,0.182459,0.002736,0.113300,0.059830,0.189000,1.000000,1.000000,0.838561,0.161439
0.153887,0.433006,0.025383,0.000871,0.077917,0.061010,0.106230,1.000000,1.000000,0.925238,0.074762
0.000783,0.022926,0.001280,0.139569,0.155900,0.506700,0.071500,0.000000,0.000000,0.109614,0.890386
0.054824,0.495510,0.152817,0.011187,0.147501,0.062430,0.185996,1.000000,1.000000,0.943689,0.056311
0.058574,0.585480,0.138893,0.007509,0.133511,0.059829,0.167987,1.000000,1.000000,0.943168,0.056832
0.008071,0.023930,0.001530,0.012694,0.085600,0.576600,0.085300,1.000000,1.000000,0.835000,0.165000
0.005691,0.025570,0.003100,0.012931,0.086000,0.524400,0.081000,1.000000,1.000000,0.907859,0.092141
0.017267,0.090514,0.012127,0.000456,0.066275,0.034870,0.037168,1.000000,1.000000,0.956601,0.043399
0.007329,0.012110,0.002330,0.010013,0.080700,0.513500,0.087400,1.000000,1.000000,0.931823,0.068177
0.351288,0.112066,0.038470,0.000096,0.025200,0.591100,0.091400,0.000000,0.000000,0.038446,0.961554
0.090882,0.340200,0.128974,0.000571,0.076500,0.052110,0.080000,1.000000,1.000000,0.902278,0.097722
0.010214,0.058201,0.002290,0.019834,0.095700,0.584300,0.133200,1.000000,1.000000,0.953472,0.046528
0.071386,0.246400,0.036052,0.000638,0.078700,0.051445,0.077000,1.000000,1.000000,0.958285,0.041715
0.038143,0.137940,0.011147,0.000264,0.057797,0.036250,0.050407,1.000000,1.000000,0.973045,0.026955
0.044247,0.275700,0.106880,0.002232,0.107600,0.055360,0.094000,1.000000,1.000000,0.935313,0.064687
0.077562,0.203600,0.059825,0.000142,0.054100,0.034620,0.044000,1.000000,1.000000,0.920601,0.079399
0.079242,0.445800,0.126224,0.002268,0.108100,0.057396,0.139000,1.000000,1.000000,0.920099,0.079901
0.005785,0.022710,0.001910,0.051079,0.121200,0.655500,0.117800,0.000000,1.000000,0.706761,0.293239
0.016650,0.157910,0.103733,0.017132,0.164087,0.061550,0.105799,1.000000,1.000000,0.776524,0.223476
0.006668,0.019150,0.001180,0.002806,0.058700,0.420100,0.059100,1.000000,1.000000,0.913183,0.086817
0.002306,0.033828,0.039040,2.321446,0.314700,0.969600,0.249200,0.000000,0.000000,0.019569,0.980431
